id,article_id,text
91/2015/QH13,38,"Quyền về đời sống riêng tư, bí mật cá nhân, bí mật gia đình

1. Đời sống riêng tư, bí mật cá nhân, bí mật gia đình là bất khả xâm phạm và được pháp luật bảo vệ.

2. Việc thu thập, lưu giữ, sử dụng, công khai thông tin liên quan đến đời sống riêng tư, bí mật cá nhân phải được người đó đồng ý, việc thu thập, lưu giữ, sử dụng, công khai thông tin liên quan đến bí mật gia đình phải được các thành viên gia đình đồng ý, trừ trường hợp luật có quy định khác.

3. Thư tín, điện thoại, điện tín, cơ sở dữ liệu điện tử và các hình thức trao đổi thông tin riêng tư khác của cá nhân được bảo đảm an toàn và bí mật.

Việc bóc mở, kiểm soát, thu giữ thư tín, điện thoại, điện tín, cơ sở dữ liệu điện tử và các hình thức trao đổi thông tin riêng tư khác của người khác chỉ được thực hiện trong trường hợp luật quy định.

4. Các bên trong hợp đồng không được tiết lộ thông tin về đời sống riêng tư, bí mật cá nhân, bí mật gia đình của nhau mà mình đã biết được trong quá trình xác lập, thực hiện hợp đồng, trừ trường hợp có thỏa thuận khác."
91/2015/QH13,39,"Quyền nhân thân trong hôn nhân và gia đình

1. Cá nhân có quyền kết hôn, ly hôn, quyền bình đẳng của vợ chồng, quyền xác định cha, mẹ, con, quyền được nhận làm con nuôi, quyền nuôi con nuôi và các quyền nhân thân khác trong quan hệ hôn nhân, quan hệ cha mẹ và con và quan hệ giữa các thành viên gia đình.

Con sinh ra không phụ thuộc vào tình trạng hôn nhân của cha, mẹ đều có quyền và nghĩa vụ như nhau đối với cha, mẹ của mình.

2. Cá nhân thực hiện quyền nhân thân trong hôn nhân và gia đình theo quy định của Bộ luật này, Luật hôn nhân và gia đình và luật khác có liên quan."
91/2015/QH13,40,"Nơi cư trú của cá nhân

1. Nơi cư trú của cá nhân là nơi người đó thường xuyên sinh sống.

2. Trường hợp không xác định được nơi cư trú của cá nhân theo quy định tại khoản 1 Điều này thì nơi cư trú của cá nhân là nơi người đó đang sinh sống.

3. Trường hợp một bên trong quan hệ dân sự thay đổi nơi cư trú gắn với việc thực hiện quyền, nghĩa vụ thì phải thông báo cho bên kia biết về nơi cư trú mới."
91/2015/QH13,41,"Nơi cư trú của người chưa thành niên

1. Nơi cư trú của người chưa thành niên là nơi cư trú của cha, mẹ; nếu cha, mẹ có nơi cư trú khác nhau thì nơi cư trú của người chưa thành niên là nơi cư trú của cha hoặc mẹ mà người chưa thành niên thường xuyên chung sống.

2. Người chưa thành niên có thể có nơi cư trú khác với nơi cư trú của cha, mẹ nếu được cha, mẹ đồng ý hoặc pháp luật có quy định."
91/2015/QH13,42,"Nơi cư trú của người được giám hộ

1. Nơi cư trú của người được giám hộ là nơi cư trú của người giám hộ.

2. Người được giám hộ có thể có nơi cư trú khác với nơi cư trú của người giám hộ nếu được người giám hộ đồng ý hoặc pháp luật có quy định."
91/2015/QH13,43,"Nơi cư trú của vợ, chồng

1. Nơi cư trú của vợ, chồng là nơi vợ, chồng thường xuyên chung sống.

2. Vợ, chồng có thể có nơi cư trú khác nhau nếu có thỏa thuận."
91/2015/QH13,44,"Nơi cư trú của quân nhân

1. Nơi cư trú của quân nhân đang thực hiện nghĩa vụ quân sự là nơi đơn vị của quân nhân đó đóng quân.

2. Nơi cư trú của sĩ quan quân đội, quân nhân chuyên nghiệp, công nhân, viên chức quốc phòng là nơi đơn vị của người đó đóng quân, trừ trường hợp họ có nơi cư trú theo quy định tại khoản 1 Ðiều 40 của Bộ luật này."
91/2015/QH13,45,"Nơi cư trú của người làm nghề lưu động

Nơi cư trú của người làm nghề lưu động trên tàu, thuyền, phương tiện hành nghề lưu động khác là nơi đăng ký tàu, thuyền, phương tiện đó, trừ trường hợp họ có nơi cư trú theo quy định tại khoản 1 Ðiều 40 của Bộ luật này."
91/2015/QH13,46,"Giám hộ

1. Giám hộ là việc cá nhân, pháp nhân được luật quy định, được Ủy ban nhân dân cấp xã cử, được Tòa án chỉ định hoặc được quy định tại khoản 2 Điều 48 của Bộ luật này (sau đây gọi chung là người giám hộ) để thực hiện việc chăm sóc, bảo vệ quyền, lợi ích hợp pháp của người chưa thành niên, người mất năng lực hành vi dân sự, người có khó khăn trong nhận thức, làm chủ hành vi (sau đây gọi chung là người được giám hộ).

2. Trường hợp giám hộ cho người có khó khăn trong nhận thức, làm chủ hành vi thì phải được sự đồng ý của người đó nếu họ có năng lực thể hiện ý chí của mình tại thời điểm yêu cầu.

3. Việc giám hộ phải được đăng ký tại cơ quan nhà nước có thẩm quyền theo quy định của pháp luật về hộ tịch.

Người giám hộ đương nhiên mà không đăng ký việc giám hộ thì vẫn phải thực hiện nghĩa vụ của người giám hộ."
91/2015/QH13,47,"Người được giám hộ

1. Người được giám hộ bao gồm:

a) Người chưa thành niên không còn cha, mẹ hoặc không xác định được cha, mẹ;

b) Người chưa thành niên có cha, mẹ nhưng cha, mẹ đều mất năng lực hành vi dân sự; cha, mẹ đều có khó khăn trong nhận thức, làm chủ hành vi; cha, mẹ đều bị hạn chế năng lực hành vi dân sự; cha, mẹ đều bị Tòa án tuyên bố hạn chế quyền đối với con; cha, mẹ đều không có điều kiện chăm sóc, giáo dục con và có yêu cầu người giám hộ;

c) Người mất năng lực hành vi dân sự;

d) Người có khó khăn trong nhận thức, làm chủ hành vi.

2. Một người chỉ có thể được một người giám hộ, trừ trường hợp cha, mẹ cùng giám hộ cho con hoặc ông, bà cùng giám hộ cho cháu."
91/2015/QH13,48,"Người giám hộ

1. Cá nhân, pháp nhân có đủ điều kiện quy định tại Bộ luật này được làm người giám hộ.

2. Trường hợp người có năng lực hành vi dân sự đầy đủ lựa chọn người giám hộ cho mình thì khi họ ở tình trạng cần được giám hộ, cá nhân, pháp nhân được lựa chọn là người giám hộ nếu người này đồng ý. Việc lựa chọn người giám hộ phải được lập thành văn bản có công chứng hoặc chứng thực.

3. Một cá nhân, pháp nhân có thể giám hộ cho nhiều người."
91/2015/QH13,49,"Điều kiện của cá nhân làm người giám hộ

Cá nhân có đủ các điều kiện sau đây có thể làm người giám hộ:

1. Có năng lực hành vi dân sự đầy đủ.

2. Có tư cách đạo đức tốt và các điều kiện cần thiết để thực hiện quyền, nghĩa vụ của người giám hộ.

3. Không phải là người đang bị truy cứu trách nhiệm hình sự hoặc người bị kết án nhưng chưa được xoá án tích về một trong các tội cố ý xâm phạm tính mạng, sức khỏe, danh dự, nhân phẩm, tài sản của người khác.

4. Không phải là người bị Tòa án tuyên bố hạn chế quyền đối với con chưa thành niên."
91/2015/QH13,50,"Điều kiện của pháp nhân làm người giám hộ

Pháp nhân có đủ các điều kiện sau đây có thể làm người giám hộ:

1. Có năng lực pháp luật dân sự phù hợp với việc giám hộ.

2. Có điều kiện cần thiết để thực hiện quyền, nghĩa vụ của người giám hộ."
91/2015/QH13,51,"Giám sát việc giám hộ

1. Người thân thích của người được giám hộ thỏa thuận cử người giám sát việc giám hộ trong số những người thân thích hoặc chọn cá nhân, pháp nhân khác làm người giám sát việc giám hộ.

Việc cử, chọn người giám sát việc giám hộ phải được sự đồng ý của người đó. Trường hợp giám sát việc giám hộ liên quan đến quản lý tài sản của người được giám hộ thì người giám sát phải đăng ký tại Ủy ban nhân dân cấp xã nơi cư trú của người được giám hộ.

Người thân thích của người được giám hộ là vợ, chồng, cha, mẹ, con của người được giám hộ; nếu không có ai trong số những người này thì người thân thích của người được giám hộ là ông, bà, anh ruột, chị ruột, em ruột của người được giám hộ; nếu cũng không có ai trong số những người này thì người thân thích của người được giám hộ là bác ruột, chú ruột, cậu ruột, cô ruột, dì ruột của người được giám hộ.

2. Trường hợp không có người thân thích của người được giám hộ hoặc những người thân thích không cử, chọn được người giám sát việc giám hộ theo quy định tại khoản 1 Điều này thì Ủy ban nhân dân cấp xã nơi cư trú của người giám hộ cử cá nhân hoặc pháp nhân giám sát việc giám hộ. Trường hợp có tranh chấp về việc cử, chọn người giám sát việc giám hộ thì Tòa án quyết định.

3. Người giám sát việc giám hộ phải là người có năng lực hành vi dân sự đầy đủ nếu là cá nhân, có năng lực pháp luật dân sự phù hợp với việc giám sát nếu là pháp nhân; có điều kiện cần thiết để thực hiện việc giám sát.

4. Người giám sát việc giám hộ có quyền và nghĩa vụ sau đây:

a) Theo dõi, kiểm tra người giám hộ trong việc thực hiện giám hộ;

b) Xem xét, có ý kiến kịp thời bằng văn bản về việc xác lập, thực hiện giao dịch dân sự quy định tại Điều 59 của Bộ luật này;

c) Yêu cầu cơ quan nhà nước có thẩm quyền về giám hộ xem xét thay đổi hoặc chấm dứt việc giám hộ, giám sát việc giám hộ."
91/2015/QH13,52,"Người giám hộ đương nhiên của người chưa thành niên

Người giám hộ đương nhiên của người chưa thành niên quy định tại điểm a và điểm b khoản 1 Điều 47 của Bộ luật này được xác định theo thứ tự sau đây:

1. Anh ruột là anh cả hoặc chị ruột là chị cả là người giám hộ; nếu anh cả hoặc chị cả không có đủ điều kiện làm người giám hộ thì anh ruột hoặc chị ruột tiếp theo là người giám hộ, trừ trường hợp có thỏa thuận anh ruột hoặc chị ruột khác làm người giám hộ.

2. Trường hợp không có người giám hộ quy định tại khoản 1 Điều này thì ông nội, bà nội, ông ngoại, bà ngoại là người giám hộ hoặc những người này thỏa thuận cử một hoặc một số người trong số họ làm người giám hộ.

3. Trường hợp không có người giám hộ quy định tại khoản 1 và khoản 2 Điều này thì bác ruột, chú ruột, cậu ruột, cô ruột hoặc dì ruột là người giám hộ."
